,Unnamed: 0,Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
5365,5365,0.07407407407407407,0.04676814471652328,0.0,0.00039209920109787774,0.01702127659574468,0.01176249503348577,0.0,0.07142857,0.0885305495011522,0.0,May,2,2,1,2,Returning_Visitor,False,True
5366,5366,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.02269503546099291,0.0030715352479467823,0.0625,0.34375,0.0,0.0,May,2,4,3,4,Returning_Visitor,False,False
5367,5367,0.07407407407407407,0.02588425619530848,0.0,0.00039209920109787774,0.028368794326241138,0.014366396203721984,0.0375,0.053333334999999996,0.0,0.0,May,1,1,2,2,Returning_Visitor,False,False
5368,5368,0.25925925925925924,0.018873936810059562,0.0,0.00039209920109787774,0.14893617021276598,0.07501404852617372,0.028037384999999998,0.06863168,0.02231408301341434,0.0,May,2,2,3,1,Returning_Visitor,False,False
5369,5369,0.2962962962962963,0.020834865307743217,0.041666666666666664,0.06195167377346468,0.06382978723404256,0.014113691438817647,0.035947709999999994,0.13137255,0.02156825078715828,0.0,May,2,2,1,6,Returning_Visitor,False,False
5370,5370,0.0,0.0002941392749466873,0.041666666666666664,0.0035288928098809,0.05106382978723405,0.01710297668291004,0.0,0.007142855,0.0,0.0,May,1,1,6,4,Returning_Visitor,False,False
5371,5371,0.2222222222222222,0.09235973233325981,0.08333333333333333,0.00039209920109787774,0.06950354609929078,0.0372559026299742,0.113207545,0.24113779500000002,0.01524018378139183,0.0,May,4,2,1,4,Returning_Visitor,True,False
5372,5372,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.0014184397163120568,1.5631222635861488e-05,1.0,1.0,0.0,0.2,May,3,2,6,3,Returning_Visitor,False,False
5373,5373,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.05390070921985816,0.022175494517952574,0.08058608,0.24358974500000002,0.0,1.0,May,2,6,3,6,Returning_Visitor,True,False
5374,5374,0.14814814814814814,0.086238834090742,0.041666666666666664,0.0766553938146351,0.07943262411347518,0.030476409624294275,0.008620689999999999,0.105276905,0.040614714323862426,0.0,May,1,2,3,2,Returning_Visitor,False,True
5375,5375,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.03546099290780142,0.009218029725643798,0.0,0.073913045,0.0,0.0,May,3,2,4,2,Returning_Visitor,False,False
5376,5376,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.052482269503546106,0.005582951685296236,0.013513515,0.06081081000000001,0.0,0.4,May,2,2,1,2,Returning_Visitor,False,False
5377,5377,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.0014184397163120568,1.5631222635861488e-05,1.0,1.0,0.0,0.0,May,6,7,3,15,Returning_Visitor,False,False
5378,5378,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.007092198581560284,1.5631222635861488e-05,1.0,1.0,0.0,0.0,May,3,2,6,13,Returning_Visitor,False,False
5379,5379,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.00425531914893617,0.00021883711690206083,0.333333335,0.6666666649999999,0.0,0.0,May,3,2,3,3,Returning_Visitor,False,False
5380,5380,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.07092198581560284,0.018091341375539964,0.04,0.1775,0.0,0.6,May,2,2,4,1,Returning_Visitor,False,False
5381,5381,0.25925925925925924,0.0157070372821531,0.125,0.07979218742341812,0.07801418439716312,0.03120721495695334,0.016666665,0.126984125,0.0050626964172276545,0.0,May,2,2,6,13,Returning_Visitor,False,False
5382,5382,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.011347517730496455,0.0067214257334204395,0.0,0.25,0.0,0.0,May,2,2,1,2,Returning_Visitor,False,False
5383,5383,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.0723404255319149,0.022288039320930778,0.020408165000000002,0.103896105,0.0,0.6,May,2,2,4,1,Returning_Visitor,False,False
5384,5384,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.03829787234042553,0.006957457195221948,0.0,0.08,0.0,0.6,May,2,2,4,3,Returning_Visitor,False,False
5385,5385,0.037037037037037035,0.0014706963747334364,0.0,0.00039209920109787774,0.019858156028368795,0.005234896460750012,0.0,0.035714285,0.06773718397343899,0.0,May,3,2,2,6,New_Visitor,False,True
5386,5386,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.007092198581560284,0.00035951812062481425,0.4,0.6,0.0,0.0,May,3,2,3,13,Returning_Visitor,False,False
5387,5387,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.04397163120567376,0.008743063860470815,0.0,0.133333335,0.0,0.8,May,2,2,8,3,Returning_Visitor,False,False
5388,5388,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.009929078014184398,0.0014901765579000245,0.0,0.142857145,0.0,0.0,May,2,5,2,3,Returning_Visitor,False,False
5389,5389,0.037037037037037035,0.0014706963747334364,0.0,0.00039209920109787774,0.02695035460992908,0.011899268231549558,0.0,0.058823530000000006,0.09339797245169972,0.0,May,1,2,1,3,New_Visitor,False,True
5390,5390,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.00425531914893617,0.0029699323008136828,0.0,0.333333335,0.0,0.0,May,2,2,3,4,Returning_Visitor,False,False
5391,5391,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.03546099290780142,0.01534986062841598,0.12,0.24,0.04255705648980075,0.0,May,2,4,3,1,Returning_Visitor,False,True
5392,5392,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.014184397163120569,0.0019382716068468244,0.0,0.1,0.0,0.0,May,2,2,3,3,Returning_Visitor,False,False
5393,5393,0.14814814814814814,0.039316616427678516,0.0,0.00039209920109787774,0.03546099290780142,0.012107312361244654,0.0,0.13786008,0.014283170850295762,0.0,May,3,2,2,2,Returning_Visitor,False,True
5394,5394,0.2222222222222222,0.015442311934701082,0.0,0.00039209920109787774,0.04113475177304965,0.014785834012159691,0.0,0.07142857,0.1355004307577901,0.0,May,2,2,4,2,Returning_Visitor,True,True
5395,5395,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.009929078014184398,0.0024384707311943922,0.333333335,0.5,0.0,0.0,May,2,2,1,4,Returning_Visitor,False,False
5396,5396,0.14814814814814814,0.07382895801161851,0.0,0.00039209920109787774,0.015602836879432626,0.006549482284425963,0.0,0.07142857,0.0,0.0,May,2,2,1,2,New_Visitor,False,False
5397,5397,0.037037037037037035,0.02676667402014854,0.041666666666666664,0.013723472038425721,0.08085106382978724,0.017090620576565737,0.0,0.031609195,0.052838542827998096,0.6,May,2,2,7,4,Returning_Visitor,False,True
5398,5398,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.02695035460992908,0.007598076802393965,0.0,0.058823530000000006,0.0,0.0,May,2,2,1,2,Returning_Visitor,False,False
5399,5399,0.1111111111111111,0.023237002720788293,0.0,0.00039209920109787774,0.03829787234042553,0.01052893104661799,0.0625,0.197916665,0.022330958894805703,0.0,May,2,2,4,4,Returning_Visitor,False,True
5400,5400,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.009929078014184398,0.0023837614519688767,0.0,0.142857145,0.0,0.8,May,2,2,1,4,Returning_Visitor,False,False
5401,5401,0.4074074074074074,0.2273486495771748,0.08333333333333333,0.08436667811596334,0.055319148936170216,0.01599815036242749,0.004166665,0.061805555,0.14388299315631334,0.0,May,3,2,1,2,Returning_Visitor,False,True
5402,5402,0.037037037037037035,0.010294874623134056,0.0,0.00039209920109787774,0.015602836879432626,0.011976121743363587,0.0,0.033333335,0.0,0.0,May,4,1,4,6,Returning_Visitor,False,False
5403,5403,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.06808510638297872,0.03495141381378629,0.02173913,0.126811595,0.0252302545746086,0.0,May,2,2,7,2,Returning_Visitor,True,False
5404,5404,0.07407407407407407,0.02823737039488198,0.125,0.019212860853796008,0.012765957446808512,0.0040719334966419175,0.0,0.07692307500000001,0.0,0.0,May,1,1,1,2,Returning_Visitor,False,False
5405,5405,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.03404255319148936,0.0050801473566549835,0.5208333350000001,0.6597222199999999,0.0,0.6,May,3,2,6,13,Returning_Visitor,False,False
5406,5406,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.005673758865248227,0.0007659299091572129,0.25,0.375,0.0,0.0,May,2,4,1,1,Returning_Visitor,True,False
5407,5407,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.0014184397163120568,1.5631222635861488e-05,1.0,1.0,0.0,0.0,May,2,4,1,6,Returning_Visitor,False,False
5408,5408,0.1111111111111111,0.08726131824398854,0.0,0.00039209920109787774,0.06808510638297872,0.034526765593634975,0.005208335,0.08460648000000001,0.0,0.0,May,1,8,3,11,Returning_Visitor,False,False
5409,5409,0.037037037037037035,0.006176924773880433,0.0,0.00039209920109787774,0.025531914893617023,0.008031843230539121,0.10526316000000001,0.23245614,0.011909197329650907,0.0,May,1,1,3,3,Returning_Visitor,False,False
5410,5410,0.07407407407407407,0.009118317523347306,0.0,0.00039209920109787774,0.249645390070922,0.06451557828226394,0.00681818,0.056819745,0.06087390481516909,0.6,May,2,2,7,2,Returning_Visitor,False,True
5411,5411,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.02695035460992908,0.013104696017672784,0.10526316000000001,0.27293232999999995,0.0,1.0,May,1,1,3,3,Returning_Visitor,True,False
5412,5412,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.011347517730496455,0.0011410792524178886,0.125,0.25,0.0,0.4,May,2,2,1,4,Returning_Visitor,False,False
5413,5413,0.3333333333333333,0.05441576586513715,0.20833333333333331,0.02431015046806842,0.09645390070921986,0.031063170864418035,0.0,0.04776601999999999,0.0475341037210783,0.0,May,2,6,2,3,Returning_Visitor,False,False
5414,5414,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.1021276595744681,0.036713313130435556,0.14084507,0.18896713499999998,0.0,0.8,May,3,2,1,13,Returning_Visitor,False,False
5415,5415,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.005673758865248227,0.00021883711690206083,0.6666666649999999,0.6666666649999999,0.0,0.4,May,2,5,1,3,Returning_Visitor,False,False
5416,5416,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.024113475177304965,0.004509607730446039,0.333333335,0.435185185,0.0,0.8,May,3,2,4,13,Returning_Visitor,False,False
5417,5417,0.14814814814814814,0.01706007794690786,0.0,0.00039209920109787774,0.014184397163120569,0.007785911994922607,0.0,0.049242425000000006,0.0,0.0,May,1,1,8,2,Returning_Visitor,False,False
5418,5418,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.005673758865248227,0.019476503404283415,0.0,0.5,0.0,0.0,May,2,2,3,6,Returning_Visitor,False,False
5419,5419,0.18518518518518517,0.045836703669387475,0.29166666666666663,0.11214037151399305,0.12765957446808512,0.05101016439431407,0.015625,0.05454808,0.0,0.0,May,3,2,5,6,Returning_Visitor,False,False
5420,5420,0.07407407407407407,0.013530406647547615,0.08333333333333333,0.012547174435132088,0.06666666666666667,0.024108463763981753,0.003267975,0.11644307,0.0,0.8,May,3,3,8,4,Returning_Visitor,False,False
5421,5421,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.00425531914893617,0.0019695340521185475,0.25,0.375,0.0,0.8,May,2,2,1,4,Returning_Visitor,False,False
5422,5422,0.14814814814814814,0.009412456798293993,0.041666666666666664,0.018428662451600256,0.11347517730496455,0.028054571029814783,0.08928571499999999,0.158627085,0.0,0.6,May,2,2,3,3,Returning_Visitor,False,False
5423,5423,0.037037037037037035,0.0011765570997867491,0.0,0.00039209920109787774,0.03687943262411348,0.013849263255373279,0.0,0.180555555,0.04849988533358876,0.0,May,2,2,1,2,Returning_Visitor,False,True
5424,5424,0.037037037037037035,0.010294874623134056,0.0,0.00039209920109787774,0.05106382978723405,0.01011786710923593,0.0,0.029411765000000003,0.0,0.0,May,2,4,6,3,Returning_Visitor,False,False
5425,5425,0.2222222222222222,0.059187358541069206,0.08333333333333333,0.04979659853943047,0.2070921985815603,0.11339946341323384,0.032852565,0.101528865,0.01642515529553129,0.4,May,2,2,3,1,Returning_Visitor,False,False
5426,5426,0.07407407407407407,0.012059710272814179,0.0,0.00039209920109787774,0.005673758865248227,0.0008753484676082433,0.0,0.166666665,0.0,0.2,May,4,2,1,13,Returning_Visitor,False,False
5427,5427,0.0,0.0002941392749466873,0.041666666666666664,0.0011762976032936331,0.03546099290780142,0.005397796131380348,0.030864199999999998,0.166666665,0.0,0.4,May,2,2,1,1,Returning_Visitor,False,False
5428,5428,0.18518518518518517,0.01019682819913229,0.0,0.00039209920109787774,0.005673758865248227,0.0003543077131316311,0.0,0.1,0.0,0.0,May,2,2,1,5,New_Visitor,False,False
5429,5429,0.037037037037037035,0.0002941392749466873,0.0,0.00039209920109787774,0.005673758865248227,0.005236459583013598,0.4,0.5800000000000001,0.0,0.0,May,1,1,3,1,Returning_Visitor,True,False
5430,5430,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.0014184397163120568,1.5631222635861488e-05,1.0,1.0,0.0,0.0,May,3,3,1,3,Returning_Visitor,False,False
5431,5431,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.03971631205673759,0.009527585452043786,0.07692307500000001,0.109763315,0.0,0.0,May,2,2,1,6,Returning_Visitor,True,False
5432,5432,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.005673758865248227,7.815611317930744e-05,0.625,0.875,0.0,0.8,May,3,2,4,13,Returning_Visitor,False,False
5433,5433,0.14814814814814814,0.007402505087138762,0.0,0.00039209920109787774,0.07943262411347518,0.030924577769996422,0.0,0.03735632,0.0,0.4,May,2,2,1,4,Returning_Visitor,False,False
5434,5434,0.3333333333333333,0.057479716655636455,0.08333333333333333,0.008234083223055433,0.015602836879432626,0.024543624747285588,0.066666665,0.14333333500000003,0.05198157753796719,0.0,May,3,2,7,6,Returning_Visitor,False,False
5435,5435,0.14814814814814814,0.017354217221854547,0.0,0.00039209920109787774,0.04397163120567376,0.012622212278458151,0.0,0.046875,0.02693885227086656,0.0,May,2,4,1,4,Returning_Visitor,False,True
5436,5436,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.05106382978723405,0.009883729345046803,0.105714285,0.23950612000000004,0.0,0.8,May,2,2,3,6,Returning_Visitor,False,False
5437,5437,0.0,0.0002941392749466873,0.041666666666666664,0.0141155712395236,0.04680851063829788,0.012240549925244823,0.0,0.029411765000000003,0.063669437957016,0.0,May,2,4,9,2,New_Visitor,False,True
5438,5438,0.07407407407407407,0.0035296712993602474,0.0,0.00039209920109787774,0.01702127659574468,0.005439665477279798,0.0,0.115384615,0.02753433228184994,0.0,May,1,1,3,3,Returning_Visitor,True,True
5439,5439,0.037037037037037035,0.04426796087947644,0.0,0.00039209920109787774,0.04539007092198582,0.024436811382186386,0.19354838500000002,0.312903225,0.021109481898025452,0.2,May,2,2,3,2,Returning_Visitor,False,False
5440,5440,0.1111111111111111,0.13353923082579602,0.125,0.19389305494290054,0.05106382978723405,0.01876563633697651,0.023809525,0.057671959999999994,0.025772432850877696,0.0,May,6,2,2,4,Returning_Visitor,False,False
5441,5441,0.037037037037037035,0.00970659607324068,0.0,0.00039209920109787774,0.025531914893617023,0.004697182402076377,0.07894736999999999,0.11403508999999999,0.05375884243638735,0.0,May,2,2,5,1,Returning_Visitor,True,True
5442,5442,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.025531914893617023,0.0016386731724717719,0.166666665,0.27777778,0.0,0.0,May,2,2,3,3,Returning_Visitor,False,False
5443,5443,0.1111111111111111,0.0301982989043312,0.0,0.00039209920109787774,0.03120567375886525,0.03518718475000013,0.0,0.097826085,0.09041067570293175,0.0,May,2,4,4,1,Returning_Visitor,False,True
5444,5444,0.07407407407407407,0.017648356496801236,0.0,0.00039209920109787774,0.00425531914893617,0.0012973914787765034,0.2,0.3,0.0,0.0,May,1,1,6,3,New_Visitor,False,False
5445,5445,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.00851063829787234,0.011692154531624394,0.166666665,0.333333335,0.0,0.0,May,2,2,3,3,Returning_Visitor,False,False
5446,5446,0.14814814814814814,0.09338921979557321,0.0,0.00039209920109787774,0.011347517730496455,0.00468452855532955,0.0,0.010416665,0.0,0.0,May,3,2,2,2,Returning_Visitor,True,False
5447,5447,0.3333333333333333,0.09125671005220973,0.0,0.00039209920109787774,0.0822695035460993,0.024592193191280046,0.019354839999999998,0.08901689499999998,0.0,0.0,May,2,2,6,2,Returning_Visitor,False,False
5448,5448,0.1111111111111111,0.010736083535554086,0.0,0.00039209920109787774,0.019858156028368795,0.0037947798957716425,0.0,0.102083335,0.0,0.6,May,3,2,3,2,Returning_Visitor,False,False
5449,5449,0.18518518518518517,0.020736818883741452,0.16666666666666666,0.04587560652845169,0.11914893617021277,0.04440439570282352,0.0,0.032967035,0.017363527013540107,0.0,May,2,4,9,2,New_Visitor,False,False
5450,5450,0.07407407407407407,0.012647988822707554,0.0,0.00039209920109787774,0.024113475177304965,0.00432519652128397,0.2,0.3,0.0,0.6,May,3,2,8,2,Returning_Visitor,False,False
5451,5451,0.14814814814814814,0.025569106972571514,0.0,0.00039209920109787774,0.055319148936170216,0.010672403341213664,0.07692307500000001,0.16494082999999998,0.0,0.0,May,1,1,7,3,Returning_Visitor,False,False
5452,5452,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.007092198581560284,0.0015084129843606336,0.0,0.066666665,0.0,0.0,May,2,4,1,3,Returning_Visitor,False,False
5453,5453,0.07407407407407407,0.02264872417089492,0.041666666666666664,0.03136793608783022,0.04964539007092199,0.03241394534444185,0.036036034999999994,0.155405405,0.02239030356513459,0.8,May,2,4,7,2,Returning_Visitor,False,False
5454,5454,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.01843971631205674,0.003364620672369185,0.45833333499999995,0.48888888999999996,0.0,0.8,May,3,2,3,13,Returning_Visitor,False,False
5455,5455,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.0014184397163120568,0.003260207980141722,0.0,0.03968254,0.0,0.0,Oct,2,2,1,5,Returning_Visitor,False,False
5456,5456,0.1111111111111111,0.012118538127803518,0.0,0.00039209920109787774,0.015602836879432626,0.0031595911349410945,0.0,0.1,0.0,0.0,June,2,2,2,1,New_Visitor,False,False
5457,5457,0.037037037037037035,0.01894256930656666,0.0,0.00039209920109787774,0.00425531914893617,0.0018976304279935848,0.0,0.0,0.11690797783623877,0.0,Oct,1,1,3,3,New_Visitor,False,True
5458,5458,0.2222222222222222,0.1820918204868005,0.0,0.00039209920109787774,0.07092198581560284,0.020994034596637894,0.0,0.021929825,0.07758668603046091,0.0,June,2,2,6,11,New_Visitor,False,True
5459,5459,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.0028368794326241137,0.0001250497810868919,0.0,0.5,0.0,0.0,June,2,2,7,1,Returning_Visitor,False,False
5460,5460,0.1111111111111111,0.04517979263181117,0.0,0.00039209920109787774,0.03971631205673759,0.009533222164713617,0.046875,0.15625,0.054808447015347504,0.0,Jul,2,2,7,13,Returning_Visitor,False,True
5461,5461,0.25925925925925924,0.01685418045444518,0.0,0.00039209920109787774,0.021276595744680854,0.004945718841986574,0.0,0.055555555000000006,0.0,0.0,Oct,2,2,1,2,New_Visitor,False,False
5462,5462,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.028368794326241138,0.006574492240643342,0.19047619,0.34126984,0.0,0.0,Aug,3,2,3,3,Returning_Visitor,True,False
5463,5463,0.037037037037037035,0.01182439885285683,0.08333333333333333,0.04775768269372151,0.009929078014184398,0.0012739446448227112,0.0,0.05,0.0,0.0,Nov,3,2,4,2,New_Visitor,True,False
